serialid,tnscntry,isocntry,corruption,patronage,public_tender,widespread,abuse,bidding,procurement_national,procurement_local,transparency,connections,favouritism,petty_corruption,bribing,reported,court,fined,sector,employees,age,turnover
3834,3,DE,2,2,2,3,4,4,4,3,3,3,2,2,3,1,1,3,1,1,4,3
3836,3,DE,4,3,9,4,2,1,2,2,4,2,3,2,2,4,4,4,5,1,4,1
3837,3,DE,4,4,9,3,3,2,5,3,4,3,4,2,2,3,2,1,4,1,4,1
3839,3,DE,3,3,2,3,3,3,3,3,2,4,4,2,2,2,2,2,5,2,2,1
3842,3,DE,4,4,9,3,3,3,4,3,3,3,3,2,2,1,1,1,1,1,4,3
3843,3,DE,4,4,9,4,4,4,4,4,3,3,3,3,3,1,1,2,3,1,4,3
3844,3,DE,4,4,9,3,3,2,3,2,4,3,3,3,4,3,2,3,5,1,4,3
3846,3,DE,2,3,9,2,2,2,2,2,3,3,3,3,3,3,1,1,2,1,3,3
3847,3,DE,1,4,9,2,4,3,3,4,3,4,2,2,4,3,2,3,2,2,4,3
3848,3,DE,4,2,2,3,3,2,4,3,3,3,2,2,1,3,4,4,5,1,2,1
3852,3,DE,3,2,9,3,3,2,3,3,3,2,1,3,3,3,3,1,4,1,4,1
3860,3,DE,4,3,9,3,2,3,3,3,1,3,3,3,3,3,3,3,6,2,4,2
3862,3,DE,4,2,2,4,3,2,4,3,1,2,3,1,1,3,3,1,6,3,4,1
3863,3,DE,2,2,9,1,2,1,3,1,4,2,1,3,3,2,2,2,2,1,4,3
3864,3,DE,4,3,2,3,3,2,3,3,3,3,2,3,3,2,2,3,1,4,4,3
3866,3,DE,3,3,9,3,3,3,3,3,2,3,3,2,2,3,3,2,6,1,4,1
3872,3,DE,3,3,9,3,3,4,4,4,1,4,4,1,1,2,1,1,6,1,4,2
3873,3,DE,4,3,9,4,3,2,3,3,4,2,1,3,3,3,3,2,6,1,4,3
3874,3,DE,4,4,2,2,3,4,1,3,2,2,2,3,4,2,2,3,1,2,4,3
3876,3,DE,1,4,9,1,2,2,1,2,3,4,2,1,3,3,3,2,2,1,4,1
3877,3,DE,4,2,9,2,2,1,2,2,3,3,2,3,3,3,3,2,4,3,2,3
3878,3,DE,2,4,9,3,2,4,4,3,4,4,3,3,3,3,1,2,5,1,4,1
3879,3,DE,1,1,1,1,2,1,2,2,4,4,1,4,4,3,2,4,5,1,4,3
3883,3,DE,3,3,9,3,2,2,2,2,4,2,1,3,2,3,3,2,1,1,3,3
3885,3,DE,2,3,9,2,2,3,3,3,3,3,2,3,3,3,3,3,2,1,2,1
3888,3,DE,4,4,2,3,3,2,3,3,4,3,2,3,2,2,2,4,4,3,4,3
3889,3,DE,4,3,9,4,3,2,3,3,2,3,3,2,2,2,2,2,6,1,2,1
3891,3,DE,2,2,9,2,2,2,3,2,4,3,3,2,4,3,2,2,6,1,4,3
3895,3,DE,4,4,2,4,4,1,4,4,1,3,4,1,1,2,2,2,4,2,2,1
3896,3,DE,4,3,9,2,3,2,3,3,4,3,3,2,3,3,3,3,4,1,4,2
3899,3,DE,1,1,1,1,1,1,1,1,4,4,2,4,4,4,4,4,1,1,4,2
3901,3,DE,4,3,9,1,1,2,2,2,3,4,1,3,3,3,3,4,5,1,2,1
3902,3,DE,4,4,9,3,3,3,3,3,2,3,3,3,3,3,3,3,6,1,4,1
3903,3,DE,3,3,9,3,3,3,3,3,2,3,3,2,2,2,2,2,5,2,4,3
3905,3,DE,4,2,9,2,3,2,2,3,4,3,2,4,3,3,3,3,4,1,4,3
3906,3,DE,4,4,9,3,3,2,3,3,2,4,3,2,2,2,1,1,2,3,4,3
3907,3,DE,1,1,1,1,3,1,1,1,2,3,1,2,4,4,2,3,2,2,4,1
3909,3,DE,1,1,9,1,2,3,2,3,2,2,2,1,1,1,2,2,5,2,3,3
3911,3,DE,2,3,9,3,3,3,3,3,1,4,3,2,2,3,2,2,2,2,4,1
3912,3,DE,1,2,9,2,2,1,1,2,3,2,2,2,3,3,3,3,3,1,4,3
3914,3,DE,2,3,1,3,2,4,4,4,3,2,2,1,1,3,1,1,4,4,4,1
3915,3,DE,3,4,9,3,3,2,4,4,3,3,3,3,2,2,2,2,2,1,4,1
3916,3,DE,3,3,9,2,2,2,3,2,2,2,2,1,2,1,1,1,1,1,4,2
3917,3,DE,1,1,9,1,2,2,1,2,4,3,1,3,3,3,3,3,2,2,4,3
3922,3,DE,3,3,9,2,2,3,3,3,2,2,2,3,3,3,3,3,2,1,4,1
3923,3,DE,4,4,9,2,2,3,4,4,1,4,2,1,1,2,2,2,2,2,4,1
3924,3,DE,4,4,9,1,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,1
3926,3,DE,3,2,1,3,2,3,3,2,2,3,2,2,2,2,2,2,4,4,4,1
3933,3,DE,1,3,9,3,2,3,4,3,2,1,3,4,1,4,4,4,6,3,4,1
3934,3,DE,4,2,2,3,2,2,3,2,2,2,3,2,2,2,2,1,6,1,4,1
3936,3,DE,1,1,9,3,1,1,3,3,3,2,2,3,3,2,3,3,2,1,4,2
3937,3,DE,3,3,9,2,2,2,3,3,3,3,3,1,2,2,2,2,6,1,4,3
3938,3,DE,2,2,9,3,2,1,3,2,3,1,2,3,4,1,3,4,4,1,4,1
3943,15,GB,4,4,2,3,2,2,3,3,2,3,2,3,3,2,2,2,3,4,4,3
3945,15,GB,4,4,9,3,3,3,3,3,3,4,3,2,2,2,2,2,6,1,4,1
3947,15,GB,4,4,2,4,4,3,4,4,1,4,4,1,1,1,1,1,5,4,4,3
3950,15,GB,3,3,9,3,3,3,3,3,2,1,2,3,3,3,2,2,3,3,3,1
3952,15,GB,3,4,9,4,3,3,4,4,4,4,4,1,1,2,2,2,1,1,4,2
3953,15,GB,4,4,1,1,2,5,1,1,4,2,1,3,3,4,4,4,6,1,2,1
3955,15,GB,2,3,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3
3956,15,GB,4,4,9,3,3,3,3,3,2,3,2,2,2,2,1,3,6,1,4,3
3957,15,GB,3,3,2,2,3,2,3,3,4,3,1,3,3,3,3,3,3,1,4,1
3967,15,GB,4,4,9,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,4,1
3968,15,GB,4,4,9,3,5,5,2,2,2,4,2,2,4,3,3,4,3,1,4,2
3969,15,GB,4,2,9,3,4,4,2,3,2,3,4,2,1,2,2,1,3,1,4,2
3971,15,GB,4,4,9,2,3,4,4,4,3,4,2,2,2,2,2,2,6,3,4,1
3972,15,GB,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,4,3
3975,15,GB,3,3,9,2,2,2,2,3,2,4,2,2,3,2,2,2,2,2,4,3
3977,15,GB,4,4,9,2,1,2,2,2,4,4,2,4,4,2,2,2,1,2,4,1
3979,15,GB,3,4,9,2,2,2,2,2,4,2,1,4,4,2,3,3,6,2,4,1
3980,15,GB,4,4,9,3,2,3,3,3,3,4,3,2,2,2,2,2,6,1,4,1
3984,15,GB,4,4,9,4,3,3,3,3,2,4,1,2,2,2,2,2,6,1,4,3
3985,15,GB,4,4,9,2,4,2,2,2,2,3,2,3,3,3,3,3,1,1,4,1
3986,15,GB,4,4,9,3,3,2,3,3,2,4,3,2,2,3,2,2,1,1,4,3
3990,15,GB,4,4,2,4,4,4,4,4,3,3,4,2,3,1,1,4,1,2,2,1
3994,15,GB,2,4,9,2,3,3,3,2,4,2,2,3,2,2,2,3,6,1,2,3
3996,15,GB,4,4,9,4,4,4,4,4,2,4,4,2,2,1,1,2,6,1,4,1
3998,15,GB,4,4,2,3,3,2,3,2,4,2,2,3,3,3,3,3,3,1,4,3
4001,15,GB,4,4,9,2,2,2,1,1,4,3,1,1,1,3,3,3,5,1,3,1
4003,15,GB,4,4,9,3,4,1,4,4,3,1,2,4,2,2,2,2,3,1,4,3
4005,15,GB,4,4,9,2,3,3,2,2,3,3,3,2,3,3,3,3,6,1,4,3
4006,15,GB,4,4,9,3,3,3,3,3,2,4,3,3,3,2,1,1,3,1,3,1
4007,15,GB,4,4,9,4,3,4,4,4,1,3,2,2,2,2,1,2,3,1,3,1
4011,15,GB,4,4,9,3,5,5,3,3,2,4,3,2,2,1,1,2,1,2,4,1
4015,15,GB,3,4,9,2,2,2,2,1,3,3,2,2,2,3,3,4,3,1,2,1
4016,15,GB,2,3,9,3,4,4,4,4,1,4,3,2,2,2,2,2,4,1,4,2
4018,15,GB,4,4,9,3,3,3,4,3,4,3,3,3,3,1,2,2,6,3,4,1
4019,15,GB,3,4,2,3,3,3,3,3,2,4,4,3,3,2,2,2,1,2,3,3
4022,15,GB,1,4,1,3,1,1,2,3,4,4,1,1,1,1,2,2,1,2,3,1
4024,15,GB,4,4,2,2,2,3,2,2,2,4,3,2,2,2,2,3,3,1,2,1
4025,15,GB,4,4,9,1,4,2,2,1,4,3,2,4,2,3,3,3,2,2,2,3
4028,15,GB,4,4,2,2,4,3,3,3,2,4,3,2,1,2,2,2,2,2,2,1
4030,15,GB,2,2,9,2,2,2,1,2,1,2,1,4,2,3,3,4,5,1,2,1
4033,15,GB,4,4,9,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,4,1
4035,15,GB,3,4,9,2,3,3,3,3,2,4,2,3,2,2,2,2,6,2,2,1
4037,15,GB,4,4,9,3,3,4,3,4,4,4,2,3,3,3,3,4,6,1,3,3
4038,15,GB,2,2,9,2,3,3,2,3,2,3,3,3,3,2,2,2,2,2,4,3
4041,15,GB,4,4,9,4,4,4,4,4,2,2,2,2,2,3,3,3,2,1,2,3
4044,15,GB,4,4,2,3,4,4,3,4,4,4,2,3,2,4,2,2,3,1,4,1
4047,15,GB,4,4,9,2,2,4,1,1,3,4,1,3,3,3,2,3,1,1,4,2
4049,15,GB,4,4,9,3,3,3,3,3,3,3,3,2,2,3,2,2,6,1,4,1
4050,15,GB,4,4,9,3,3,3,3,3,3,4,3,2,2,2,2,2,6,1,2,1
4052,15,GB,4,3,9,4,4,4,4,4,3,2,2,2,3,4,2,1,2,2,4,3
4054,15,GB,4,4,9,2,3,2,3,3,3,4,1,3,4,3,3,3,2,1,4,1
4057,15,GB,4,4,9,3,3,3,4,4,4,4,2,4,3,3,3,3,5,1,4,3
4059,15,GB,3,4,9,2,2,4,1,1,1,3,4,2,3,1,4,1,4,1,4,3
4060,15,GB,4,4,9,4,3,4,3,3,1,4,2,2,1,3,2,3,1,1,4,3
4064,15,GB,4,4,1,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,4,3
4065,15,GB,4,4,9,3,3,3,2,3,2,4,2,4,3,2,2,1,2,2,4,1
4066,15,GB,4,4,9,3,2,3,3,3,2,4,1,4,4,4,2,2,3,3,4,1
4070,15,GB,4,4,9,2,3,3,3,3,3,4,3,3,3,3,3,3,6,4,4,1
4071,15,GB,4,4,9,2,2,2,2,2,4,4,2,1,2,2,2,2,1,1,4,2
4072,15,GB,4,4,9,2,3,3,3,3,4,2,2,4,4,3,3,2,2,3,2,1
4077,15,GB,3,4,9,2,3,3,3,3,2,3,2,2,2,2,2,2,1,1,4,3
4078,15,GB,4,4,9,2,3,3,2,3,2,3,3,2,2,2,2,3,5,1,4,3
4079,15,GB,4,4,9,3,2,2,2,4,2,3,2,2,3,2,2,2,2,3,4,3
4081,15,GB,4,4,9,2,3,2,2,2,3,2,2,3,3,3,3,2,5,1,4,2
4085,15,GB,4,4,1,4,4,3,1,2,3,3,2,3,3,3,4,4,5,2,4,1
4089,15,GB,4,3,9,3,3,3,2,2,4,2,2,2,3,3,2,3,1,1,4,1
4090,15,GB,4,4,9,2,2,2,3,3,2,3,2,3,2,1,1,1,6,1,3,1
4092,15,GB,4,4,9,3,3,3,3,3,3,4,4,2,2,2,2,2,6,3,2,1
4093,15,GB,4,4,9,2,1,3,2,4,1,2,2,2,3,2,2,2,4,1,4,1
4094,15,GB,3,3,9,3,3,3,3,3,3,4,3,2,2,2,2,2,6,1,3,1
4095,15,GB,4,2,9,2,2,2,2,2,4,2,1,3,3,3,3,3,6,1,4,1
4097,15,GB,4,4,4,4,3,3,4,3,2,3,1,2,2,2,2,3,2,4,4,1
4099,15,GB,4,4,2,3,3,2,3,3,2,4,3,2,2,2,2,2,4,3,4,1
4100,15,GB,3,4,9,3,3,3,3,3,4,4,3,3,2,3,3,4,5,1,4,3
4101,15,GB,4,4,9,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3
4102,15,GB,4,3,9,1,1,2,2,2,3,4,2,1,3,2,2,2,1,1,4,1
4105,15,GB,4,4,9,3,4,4,3,3,2,3,2,3,4,3,3,3,5,2,4,3
4106,15,GB,4,4,9,3,2,2,2,1,3,4,2,2,3,3,3,2,6,1,4,3
4111,15,GB,4,3,9,3,3,2,3,3,2,2,2,3,3,3,2,2,4,1,4,2
4115,15,GB,4,4,9,1,2,3,3,3,2,4,3,1,3,3,3,1,5,1,2,1
4117,15,GB,4,4,9,1,2,2,2,2,3,2,2,1,3,4,4,4,4,1,4,1
4120,15,GB,4,4,9,3,3,3,2,3,2,3,2,3,3,2,2,3,1,1,3,1
4122,15,GB,4,4,9,2,3,2,1,1,3,2,2,4,4,4,4,3,2,2,4,1
4124,15,GB,2,3,4,3,1,2,3,3,4,4,3,1,2,3,1,2,3,3,4,1
4126,15,GB,4,4,2,3,3,2,3,4,2,4,2,2,3,4,3,3,1,4,4,1
4127,15,GB,4,4,9,2,3,2,3,3,3,3,3,3,3,3,3,4,5,1,4,3
4128,15,GB,4,4,9,4,2,2,2,2,4,3,1,2,2,2,2,2,3,2,4,1
4129,15,GB,4,3,9,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,3,1
4132,15,GB,3,3,9,2,2,3,1,3,3,3,2,2,3,2,2,3,6,1,2,2
4134,15,GB,3,4,9,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,4,3
4136,15,GB,3,3,9,2,2,4,3,2,2,3,2,4,3,3,3,3,6,2,4,1
4137,15,GB,4,3,2,4,3,2,2,3,4,4,3,3,3,2,2,3,5,2,4,1
4138,15,GB,4,4,9,3,3,3,3,3,2,3,3,3,2,3,3,3,6,2,4,1
4143,15,GB,4,2,9,2,1,1,2,1,3,2,1,4,4,4,4,3,4,1,4,2
4145,15,GB,4,4,9,2,2,3,1,2,2,2,1,2,1,2,2,2,3,1,2,2
4146,15,GB,4,4,9,2,2,2,2,2,3,3,4,4,3,3,3,3,5,1,2,1
4148,15,GB,4,4,2,4,4,4,4,4,3,4,3,2,2,2,2,2,6,3,4,1
4150,15,GB,4,4,9,1,1,1,1,1,4,2,1,2,4,4,4,4,1,2,4,3
4152,15,GB,4,4,9,3,3,3,4,3,3,4,4,1,2,2,2,2,3,3,4,1
4154,15,GB,3,4,9,4,4,4,4,4,3,4,3,3,2,2,2,3,1,4,4,1
4155,15,GB,4,4,9,1,3,3,3,4,4,4,1,3,4,1,1,1,2,2,4,3
4157,15,GB,1,3,9,2,2,3,2,3,3,2,2,3,3,3,3,3,5,3,3,1
4159,15,GB,4,4,9,3,4,4,2,3,4,3,2,2,4,3,3,2,3,1,4,3
4163,15,GB,4,4,9,3,3,3,3,3,4,4,3,3,3,2,2,2,1,2,4,1
4164,15,GB,4,4,9,3,3,2,2,2,4,4,2,3,3,3,3,3,6,1,4,1
4165,15,GB,4,4,9,3,3,2,3,2,2,4,1,2,3,2,2,3,3,3,4,1
4168,15,GB,4,4,9,2,3,2,2,2,3,3,3,3,3,3,2,2,3,1,3,3
4169,15,GB,4,4,9,3,4,4,3,4,4,4,3,2,1,3,1,1,3,1,4,1
4170,15,GB,4,4,9,3,3,3,2,2,2,3,3,3,3,2,3,2,1,2,4,1
4171,15,GB,2,2,9,2,1,1,1,1,4,3,1,4,4,4,4,4,1,1,4,1
4172,15,GB,4,4,9,3,4,3,3,4,3,3,3,3,3,3,2,3,1,1,4,2
4174,15,GB,4,3,9,3,2,4,2,2,3,2,2,4,3,3,3,3,1,2,4,1
4178,15,GB,3,3,1,1,2,2,2,2,3,3,2,4,4,3,3,3,4,1,3,1
4179,15,GB,4,3,9,4,4,4,4,4,4,3,2,2,3,3,3,3,2,4,4,2
4181,15,GB,4,4,9,2,2,2,3,3,3,3,2,4,2,2,1,1,2,3,4,3
4183,15,GB,4,4,9,4,3,2,4,4,2,3,2,2,2,2,2,2,1,2,4,1
4184,15,GB,4,3,9,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,4,2
4185,15,GB,4,4,9,3,3,4,2,2,3,2,1,3,3,4,4,3,1,3,4,3
4186,15,GB,4,4,9,1,2,2,2,2,4,2,2,3,4,2,2,2,5,1,4,2
4187,15,GB,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,4,3,1
4191,15,GB,4,4,9,3,3,3,3,2,3,3,2,2,2,2,2,2,1,1,3,1
4192,15,GB,4,4,9,2,2,3,1,2,1,1,1,1,1,3,1,1,4,2,2,1
4193,15,GB,3,3,9,3,3,3,2,2,3,4,2,3,2,3,2,4,5,3,4,3
4195,15,GB,2,2,9,1,2,1,1,2,4,2,2,3,4,2,2,2,4,1,2,2
4196,15,GB,4,4,9,1,3,2,4,2,3,3,1,3,2,2,3,3,5,2,4,3
4197,15,GB,3,3,2,3,3,3,4,4,1,4,4,3,4,2,2,2,4,4,4,1
4200,15,GB,1,4,2,4,4,3,4,4,4,4,4,1,1,1,1,1,1,3,4,1
4201,15,GB,3,3,9,2,1,2,1,1,3,1,1,3,4,3,3,3,4,1,3,3
4204,15,GB,4,4,1,3,1,1,1,2,4,3,1,4,4,4,4,4,5,2,4,2
4208,15,GB,3,2,9,3,2,2,2,2,2,2,2,4,4,3,4,4,1,4,4,2
4209,15,GB,4,3,9,3,3,2,2,2,3,4,1,4,4,2,3,4,1,1,3,2
4210,15,GB,4,4,9,3,4,2,2,2,2,4,2,2,4,2,4,4,4,1,4,2
4212,15,GB,2,3,9,3,3,2,4,4,3,3,2,3,2,2,2,2,5,1,4,1
4214,15,GB,4,3,9,1,3,2,3,2,3,3,2,2,3,3,2,2,4,1,4,2
4215,15,GB,1,4,9,2,1,2,1,3,4,2,3,3,3,4,4,4,5,1,2,3
4218,15,GB,4,4,2,3,3,3,4,4,1,4,2,2,2,2,1,2,5,1,3,2
4220,15,GB,3,4,9,2,3,1,2,2,4,1,1,4,4,3,3,3,3,1,4,3
4225,15,GB,2,2,2,2,3,2,3,2,3,2,2,3,2,3,3,3,5,1,3,2
4226,15,GB,4,4,9,4,3,2,3,3,3,1,4,3,3,3,3,3,6,1,2,1
4234,15,GB,4,4,9,3,3,3,3,3,2,4,2,4,2,2,2,2,6,1,3,3
4237,15,GB,1,2,2,2,2,2,2,2,2,3,1,2,4,1,3,4,5,1,4,2
4238,15,GB,4,4,2,2,3,3,3,3,2,3,3,2,2,2,2,2,4,4,4,1
4242,31,BG,4,2,9,1,3,2,1,1,4,4,1,3,4,3,3,3,5,1,2,3
4254,31,BG,1,2,9,1,3,4,1,1,3,1,1,4,4,3,2,3,3,1,2,1
4255,31,BG,4,4,9,2,1,2,1,1,3,2,1,3,4,4,4,4,6,2,3,2
4257,31,BG,1,1,2,1,1,1,1,1,4,1,1,1,4,4,4,4,1,1,3,3
4258,31,BG,2,3,9,2,2,4,2,2,3,2,1,2,2,2,2,2,3,2,4,3
4264,31,BG,3,4,9,2,2,2,1,1,1,2,2,1,1,2,2,3,4,2,3,1
4265,31,BG,4,3,9,2,3,3,2,2,2,2,2,2,2,1,1,1,1,1,4,3
4266,31,BG,4,3,9,2,2,3,2,2,3,2,2,2,3,3,3,3,2,3,4,1
4267,31,BG,3,3,9,2,1,2,1,1,4,4,2,3,4,3,3,4,6,3,3,1
4269,31,BG,4,4,9,2,2,3,3,2,3,3,2,4,4,3,3,3,3,1,4,1
4270,31,BG,3,1,9,2,2,2,2,1,4,2,2,2,3,3,3,3,6,1,2,2
4275,31,BG,4,4,1,3,2,1,1,2,1,1,1,2,1,1,1,1,6,1,4,2
4276,31,BG,3,3,9,2,3,2,2,2,4,1,2,4,4,2,3,4,3,1,4,2
4277,31,BG,4,4,9,1,1,2,1,2,4,2,1,4,4,3,2,3,6,1,3,1
4279,31,BG,2,2,1,1,2,3,1,1,3,1,1,3,3,3,3,3,4,1,2,2
4281,31,BG,2,1,9,1,3,3,1,1,4,1,2,2,4,4,4,3,1,2,4,2
4283,31,BG,2,2,9,1,2,1,2,1,3,3,2,1,4,3,3,3,6,3,3,1
4286,31,BG,2,1,1,1,2,1,1,1,3,3,1,2,3,3,3,2,5,2,4,3
4287,31,BG,1,1,9,2,1,1,1,1,3,2,1,3,3,3,3,3,1,1,3,2
4288,31,BG,1,1,9,1,1,1,1,1,4,1,4,4,4,4,4,4,1,1,3,2
4290,31,BG,2,1,9,1,2,1,2,2,3,3,1,3,4,3,3,3,5,1,2,1
4291,31,BG,3,1,9,1,1,4,2,2,4,1,1,4,4,4,4,4,5,1,3,1
4293,31,BG,1,1,9,1,1,1,1,1,4,1,1,4,4,4,4,4,4,3,4,1
4294,31,BG,1,1,9,1,1,1,1,1,4,2,1,4,2,4,4,4,5,1,2,1
4296,31,BG,1,1,9,1,2,2,1,1,4,3,1,4,4,3,3,3,4,1,4,2
4309,31,BG,1,2,9,1,1,2,2,1,3,3,1,4,3,2,3,3,1,2,4,3
4311,31,BG,2,2,9,1,2,1,1,1,3,1,1,3,3,3,3,3,5,1,2,3
4312,31,BG,2,3,9,1,1,1,1,1,4,3,1,2,4,2,3,3,6,1,4,3
4314,31,BG,3,3,2,2,2,1,2,1,4,3,2,2,3,3,3,3,3,4,4,1
4317,31,BG,2,1,9,1,5,2,2,1,2,3,1,3,4,3,3,3,4,4,4,1
4318,31,BG,2,1,9,1,1,2,1,1,4,3,1,3,3,2,2,3,4,1,3,3
4319,31,BG,3,2,2,1,1,2,1,2,4,2,1,3,4,4,4,4,1,2,4,1
4323,31,BG,1,1,1,1,3,2,1,1,4,1,2,3,4,3,3,3,5,3,4,1
4329,31,BG,1,1,1,1,1,1,1,1,4,2,1,4,4,3,4,2,5,1,3,1
4330,31,BG,2,2,9,2,1,2,2,1,3,2,1,3,3,3,3,3,6,2,4,1
4331,31,BG,2,3,1,1,2,2,1,1,3,2,1,2,4,3,3,3,3,2,4,3
4332,31,BG,2,4,1,1,2,1,2,1,4,1,1,4,4,3,3,4,6,4,4,1
4333,31,BG,2,2,9,1,1,4,1,1,3,2,1,2,3,2,4,4,5,1,2,3
4335,31,BG,4,2,9,2,4,2,2,2,4,4,1,2,4,2,2,3,6,1,4,1
4336,31,BG,1,1,9,1,1,1,1,1,4,1,1,1,4,4,4,4,6,1,3,3
4337,31,BG,2,2,2,1,2,1,1,1,4,1,1,1,4,3,3,4,2,3,4,3
4338,31,BG,2,3,9,2,3,2,2,2,4,4,2,1,4,2,3,3,5,1,2,1
4344,31,BG,3,4,9,2,3,2,1,3,3,4,1,2,4,3,3,3,3,3,4,1
4345,31,BG,2,2,9,2,3,2,1,1,3,2,4,4,4,3,3,4,1,1,2,2
4347,31,BG,4,4,9,1,1,2,1,1,4,2,1,4,4,4,4,4,1,1,4,2
4348,31,BG,4,4,2,3,3,3,3,4,3,3,3,4,3,2,2,2,3,1,4,1
4349,31,BG,1,2,9,1,2,2,2,2,4,3,2,3,4,3,3,3,2,2,3,1
4350,31,BG,1,1,1,1,2,2,2,2,4,1,1,4,4,4,3,3,4,2,3,2
4352,31,BG,4,2,9,1,1,2,2,1,4,4,1,2,4,3,3,2,2,1,3,2
4353,31,BG,1,3,9,1,2,2,1,2,3,3,1,1,4,4,3,2,2,1,2,2
4358,31,BG,1,1,9,1,1,1,1,1,4,2,1,4,3,2,2,2,2,3,4,1
4359,31,BG,3,2,9,1,1,1,1,1,1,3,1,4,4,4,4,4,3,3,4,1
4360,31,BG,3,2,9,2,1,2,2,1,4,1,1,1,3,3,3,3,3,1,2,3
4366,31,BG,2,3,9,1,3,2,2,2,4,1,1,1,1,3,3,3,3,2,4,1
4368,31,BG,2,2,9,1,2,2,1,1,3,1,1,1,4,4,3,4,2,2,4,1
4369,31,BG,4,4,9,1,2,2,1,1,4,3,1,1,4,3,3,3,3,1,2,2
4372,31,BG,2,1,9,1,3,3,1,2,4,1,2,2,4,4,3,4,3,1,3,3
4374,31,BG,1,1,9,1,1,1,1,2,4,1,1,3,4,3,3,3,1,2,3,2
4375,31,BG,3,1,2,2,1,1,1,1,2,4,1,2,4,3,3,3,3,1,4,3
4378,31,BG,3,2,1,1,2,2,1,1,4,4,2,4,4,3,3,4,1,2,4,3
4383,31,BG,4,3,2,2,2,3,3,2,2,3,2,3,3,2,2,2,1,4,3,1
4385,31,BG,2,1,9,2,2,2,2,1,4,1,1,2,4,3,3,3,4,1,4,3
4386,31,BG,3,2,9,1,2,1,2,2,3,3,1,3,3,3,3,3,3,1,4,3
4389,31,BG,4,4,9,2,2,2,1,1,4,3,1,4,4,4,4,4,1,1,3,3
4399,31,BG,2,2,2,1,3,3,2,2,3,2,2,2,3,2,3,3,4,3,4,1
4403,31,BG,2,2,9,2,2,3,1,2,2,2,1,4,3,2,3,3,5,1,3,3
4405,31,BG,2,2,1,1,2,1,4,2,3,2,2,2,3,3,3,3,4,3,4,2
4408,31,BG,2,2,2,1,2,3,2,2,3,3,3,4,3,3,3,3,4,2,4,1
4409,31,BG,4,2,9,2,2,4,1,1,4,3,1,3,4,3,3,3,5,1,4,3
4411,31,BG,2,3,1,2,2,2,3,2,2,3,2,3,3,3,3,3,3,2,4,2
4415,31,BG,4,3,9,2,3,1,2,1,3,3,3,3,3,3,3,3,1,1,3,1
4417,31,BG,4,4,9,1,2,3,2,1,3,4,2,2,4,3,3,3,5,3,4,1
4418,31,BG,3,2,9,2,2,3,3,2,3,2,2,3,4,3,3,3,2,1,4,3
4424,31,BG,2,2,9,2,1,2,2,2,4,3,1,3,4,3,3,3,5,1,4,3
4425,31,BG,4,3,9,2,4,1,1,1,4,4,1,2,4,3,4,3,5,1,2,2
4428,31,BG,1,1,9,1,1,1,1,1,4,1,1,1,4,3,4,4,5,1,4,2
4431,31,BG,2,2,9,2,2,2,1,1,1,1,2,2,1,2,2,2,4,1,3,3
4433,31,BG,3,2,9,2,2,2,1,1,3,1,2,3,3,3,3,3,2,3,4,1
4435,31,BG,2,2,9,1,2,2,2,1,3,3,2,3,4,2,2,2,2,3,4,3
4440,31,BG,2,1,9,2,3,2,2,3,3,3,2,3,3,3,3,3,1,3,4,1
4443,31,BG,2,1,9,1,2,1,1,1,4,2,1,2,4,4,3,3,5,1,3,3
4444,31,BG,1,1,9,1,1,1,1,1,3,1,1,1,1,4,3,4,4,1,4,3
4445,31,BG,4,4,1,1,1,1,1,3,4,3,1,3,4,4,4,4,6,2,4,3
4447,31,BG,1,1,2,1,1,2,1,1,4,1,1,2,3,2,2,2,5,1,2,3
4448,31,BG,1,1,9,1,1,1,1,1,4,2,1,4,4,3,3,4,5,1,3,1
4449,31,BG,2,2,2,1,1,1,1,1,4,2,1,4,4,4,4,4,4,4,4,1
4450,31,BG,2,2,2,2,3,3,3,2,3,2,1,3,3,3,3,3,1,3,4,3
4451,31,BG,1,3,9,1,1,1,1,1,4,2,1,1,3,3,2,3,4,1,2,3
4453,31,BG,4,4,9,2,3,2,3,2,4,3,1,1,3,3,4,4,3,2,3,1
4455,31,BG,1,1,4,1,1,1,1,1,4,1,1,4,4,4,4,4,5,1,3,2
4458,31,BG,1,1,9,1,3,2,1,1,4,2,1,2,4,2,3,3,3,1,3,3
4460,31,BG,4,3,1,1,1,1,1,1,3,2,1,3,4,3,3,3,3,1,4,2
4461,31,BG,3,4,9,1,2,3,2,1,3,2,1,2,3,3,3,3,4,1,3,1
4462,31,BG,1,1,9,1,2,2,1,1,4,2,1,3,3,4,3,4,1,2,4,3
